gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,monthly_total_ratio
0,0,1,0,0.06430268518835193,1,2,0,2,0,0,2,0,0,0,1,0,-0.13124019078841592,-0.12340032848246196,0,2,-0.45396547559989864
0,0,1,1,-0.3431369275747509,1,2,0,2,2,0,0,2,2,1,0,2,0.4521295903475845,-0.19893162250763485,0,1,-0.40875518641380604
1,0,0,0,1.6125732136881425,1,2,0,2,2,2,2,0,0,2,0,0,0.16127571086382367,1.1580948420211519,0,5,-0.51287991705838
0,0,1,1,1.1236456783724194,0,1,0,2,0,2,2,2,2,2,0,1,-0.16448063415798858,0.5765877036456889,0,4,-0.5038493171952544
1,0,0,0,1.4495973685829016,1,2,0,2,2,2,0,0,2,1,1,1,0.4022689252932255,1.2087211036414123,0,5,-0.5088022286370952
0,0,1,1,-0.9950403079957154,1,0,2,1,1,1,1,1,1,2,1,3,-1.494098368940895,-0.9426854511737366,0,0,-0.07451983896093463
0,0,0,1,0.06430268518835193,1,0,0,2,0,2,2,2,0,2,0,1,0.09479482412467834,0.02470630355171203,0,2,-0.4592442405937621
0,0,0,0,-1.076528230548336,0,1,0,0,0,0,0,2,2,0,0,1,-0.6581012181961428,-0.8755808377319795,0,0,-0.017436943375626523
1,0,1,0,-1.2395040756535771,1,0,0,0,2,0,2,0,2,0,1,3,-0.019884705500347457,-0.9439869541957824,0,0,1.0527215805064605
1,0,0,0,-0.05792919864057891,1,2,1,0,0,0,2,0,0,1,0,1,0.5618230534671742,0.11706889937046176,0,2,-0.44781289494256976
0,0,1,1,-0.506112772679992,1,2,2,1,1,1,1,1,1,0,1,0,-1.304627841734331,-0.7835050137655448,0,1,-0.38144869568210416
0,0,1,1,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,2,-1.4891123024354593,-0.9985397842554357,0,0,2.9058631180925723
1,0,0,0,1.2051336009250397,1,2,1,0,0,2,0,2,2,1,1,2,1.0620917261792426,1.6950861651679934,1,5,-0.5070320637414356
0,1,1,0,1.5310852911355222,1,2,1,0,0,0,0,0,0,2,1,1,0.36071837108125965,1.3800783150863725,0,5,-0.5136463870799978
0,0,0,0,-0.9135523854430948,1,2,1,0,0,0,2,2,2,0,1,2,1.1202625020759949,-0.5404768986150394,1,0,-0.22572528727511795
1,0,1,1,0.2680224915699033,1,2,2,1,1,1,1,1,1,2,1,3,-1.3627986176310833,-0.6086183025997822,0,3,-0.468727273330442
0,0,1,0,0.5532302205040753,1,0,0,0,2,0,2,2,0,2,1,1,-0.019884705500347457,0.3203901426619393,0,3,-0.48686982018003333
1,0,0,0,-1.076528230548336,1,0,1,0,2,0,0,2,0,0,1,2,0.6831506717661141,-0.7914243287640954,1,0,0.06955797696400813
0,0,1,1,1.6125732136881425,1,2,0,0,0,2,0,2,2,2,1,0,0.3989448809562679,1.4052480599703452,0,5,-0.5134114691383865
1,0,0,0,-0.5876006952326126,1,0,0,0,0,2,2,0,0,0,0,1,-0.3190486958265014,-0.5405430767348045,0,1,-0.37465627368995985
1,0,1,0,1.5718292524118322,1,2,1,2,0,2,2,2,2,2,1,1,1.4543289579402001,2.352720200646515,0,5,-0.512648473323263
1,0,1,0,0.3087664528462136,1,2,1,0,2,0,0,2,2,0,1,2,1.213335743510798,0.807284629146641,1,3,-0.474854658337841
1,0,0,0,-1.2802480369298874,1,0,1,0,0,0,0,0,0,0,1,2,0.1579516665268661,-0.9766789453597153,1,0,3.0277344082465434
1,0,0,0,1.0421577558197987,1,2,1,0,2,2,0,2,2,1,1,0,1.278154608081465,1.647548215803435,1,4,-0.5020664299892765
1,0,0,0,1.5310852911355222,1,2,1,2,0,0,2,2,2,2,1,1,1.3030849406086444,2.1913117665395667,1,5,-0.5123149227268591
0,0,1,0,0.3902543753988342,1,2,2,1,1,1,1,1,1,2,0,2,-1.3145999747452028,-0.518439584733279,0,3,-0.4816269100666099
1,0,1,1,0.06430268518835193,0,1,0,2,0,0,0,0,0,1,0,0,-1.1434116913919037,-0.5932429194410365,0,2,-0.44668742814750434
1,1,0,0,-1.1172721918246462,1,0,2,1,1,1,1,1,1,0,0,0,-1.4874502802669807,-0.9658257337182478,0,0,0.20327709491891463
0,0,0,0,-0.3023929662984406,1,2,1,0,0,0,0,2,0,0,1,3,0.6582203392389346,-0.08614204705474071,0,2,-0.41700951090065513
0,0,0,0,-1.2395040756535771,1,0,1,0,0,2,0,0,2,0,1,3,0.7114050486302511,-0.9285233335440167,1,0,1.1833884228613227
0,0,1,1,0.9199258719908678,1,0,1,0,2,2,2,2,2,1,1,0,1.2931128075977727,1.4883236596487335,0,4,-0.49778903177282674
1,0,1,0,-0.46536881140368175,1,2,1,0,2,2,2,2,2,0,1,2,1.5424161328695678,0.014911941826485038,1,1,-0.38977655113532406
1,0,1,0,1.5310852911355222,1,2,1,2,2,0,2,0,0,2,1,1,0.7712378466954819,1.6337831668923053,0,5,-0.5110218396048177
0,0,1,0,1.1643896396487294,1,2,1,0,0,2,2,2,2,0,1,2,1.3811999825271402,1.9712474589475326,0,5,-0.5071859720204844
1,0,1,1,0.4309983366751445,1,0,0,2,0,2,2,2,2,2,1,1,0.47705992287476395,0.5661756794693217,0,3,-0.4837344737735516
1,0,0,0,0.5939741817803856,1,2,1,0,2,2,0,2,2,1,1,2,1.273168541576029,1.149734339557501,0,3,-0.48775461127750763
1,0,0,0,-1.1172721918246462,1,0,0,0,0,2,2,2,0,0,1,1,-0.02819481634274062,-0.8670218009090335,0,0,0.16569864415218297
0,0,0,0,1.2051336009250397,1,2,2,1,1,1,1,1,1,2,1,1,-1.296317730891938,-0.31736839751381296,0,5,-0.504503732129003
0,0,1,1,-0.6690886177852331,1,0,1,0,2,2,0,2,0,0,1,1,0.8194364895813623,-0.37635516159772436,1,1,-0.33683888027500036
1,1,1,0,-1.0357842692720256,1,2,1,0,0,0,0,2,2,0,1,0,1.0238652163042339,-0.7230843904200576,1,0,-0.02477399221508738
0,0,1,1,-0.7505765403378537,1,2,2,1,1,1,1,1,1,0,0,3,-1.304627841734331,-0.8430432621808316,0,1,-0.31527279660783125
1,0,1,1,1.1236456783724194,1,0,1,0,2,2,0,2,0,1,0,2,0.8692971546357213,1.3986081886205854,1,4,-0.5038169848462147
1,0,1,1,0.06430268518835193,0,1,0,0,0,2,2,2,0,0,1,2,-0.6630872847015785,-0.3709064964037356,0,2,-0.4513674027945955
0,0,1,0,0.7162060656093164,1,2,1,2,2,0,2,2,2,1,0,2,1.4543289579402001,1.4680069768808641,1,4,-0.49409159829504024
1,0,1,1,0.22727853029359305,1,2,2,1,1,1,1,1,1,2,0,1,-1.3212480634191175,-0.5820808765739987,0,3,-0.46998174914156504
0,0,1,1,1.5310852911355222,1,0,0,2,2,2,2,0,2,1,0,1,0.3091956838584216,1.2966497654359042,0,5,-0.5128838136186145
0,0,1,1,0.18653456901728277,1,2,1,0,2,0,0,2,0,0,1,2,0.7978302013911399,0.46644525298339684,0,3,-0.46774217048431116
0,1,0,0,-1.1580161531009565,1,0,1,0,0,0,0,2,0,0,1,2,0.46708778986389177,-0.8781838437760713,1,0,0.4133878125098936
1,1,1,1,1.1236456783724194,1,2,1,2,2,0,0,0,2,0,1,2,0.9457501743857384,1.54029554303755,0,4,-0.5057445063860015
1,0,1,1,1.2051336009250397,1,0,0,2,0,2,2,0,2,1,0,1,0.21944648676057582,0.9723769785871766,0,5,-0.5066103884636147
1,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,0,0,3,-0.6780454842178864,-0.9877748101069881,1,0,2.9991216858619016
1,0,0,0,0.1457906077409725,1,0,0,2,0,2,2,2,2,0,1,1,0.4787219450432425,0.25220461993068644,0,2,-0.46352579796685706
1,0,0,0,0.4717422979514547,1,0,2,1,1,1,1,1,1,2,0,1,-1.4758161250876303,-0.6078462245358567,0,3,-0.4825789275215723
0,1,0,0,0.9199258719908678,1,2,1,0,0,2,0,2,2,1,1,2,1.1701231671303538,1.4232705679196929,1,4,-0.49844862104175314
0,0,1,0,1.6125732136881425,1,2,1,2,0,2,0,2,2,2,1,1,1.3363253839782172,2.3411610890608863,0,5,-0.5141734114983691
0,0,1,1,-0.8320644628904743,1,0,2,1,1,1,1,1,1,1,0,0,-1.495760391109374,-0.9060668915704109,1,0,-0.2516971193038199
0,0,0,0,-0.791320501614164,0,1,0,2,0,0,0,0,0,0,1,0,-1.128453491875596,-0.83349155356141,0,1,-0.28005250692329503
1,0,0,0,-1.2802480369298874,1,0,1,0,0,0,0,2,2,0,1,2,0.8343946890976701,-0.967700780444924,1,0,3.0392975959340367
0,0,1,1,-0.7098325790615434,1,0,2,1,1,1,1,1,1,1,0,3,-1.4708300585821945,-0.8767941032610053,0,1,-0.3124033584873567
0,0,0,0,1.3273654847539706,1,0,0,2,2,2,2,2,2,2,1,0,0.6665304500813278,1.4011670759181674,0,5,-0.507952473908731
0,0,1,1,-0.8320644628904743,0,1,0,2,0,0,2,0,0,1,0,1,-1.052000472125579,-0.8111454084540792,0,0,-0.29358056761644735
1,0,1,0,1.6125732136881425,1,2,0,2,2,2,2,2,2,2,1,1,0.9041996201737725,1.9848360328726218,0,5,-0.5151555107394341
0,0,1,1,1.6125732136881425,1,2,0,2,2,2,2,2,2,2,0,1,0.8310706447607126,1.8649653986048673,0,5,-0.5143244284470476
0,0,1,1,1.6125732136881425,1,2,1,2,2,2,2,2,2,2,1,0,1.695322172369602,2.7323620143653313,0,5,-0.5148032586740168
1,0,0,1,0.797693988161937,1,2,0,2,2,0,2,2,2,2,1,3,0.6765025830921999,0.9611487576003739,0,4,-0.4950527972549615
1,0,0,0,-1.2395040756535771,1,2,2,1,1,1,1,1,1,0,0,3,-1.327896152093032,-0.9800099107212227,0,0,0.8727626395137138
0,0,0,0,-1.1172721918246462,1,0,0,2,0,0,2,2,0,0,1,2,-0.01489863899491184,-0.8517787739898177,0,0,0.09847541349983138
0,0,0,0,1.4495973685829016,1,0,2,1,1,1,1,1,1,2,0,1,-1.472492080750673,-0.37871551453601093,0,5,-0.512189817379713
0,0,0,1,1.2051336009250397,1,2,1,0,0,2,0,2,2,1,1,2,1.17510923363579,1.8222584519831577,1,5,-0.5076865547835384
1,0,0,0,1.6125732136881425,1,2,0,2,2,0,2,2,2,2,0,1,0.706418982124815,1.7763749556127253,0,5,-0.5148907431059995
1,0,0,0,-1.2802480369298874,1,0,0,0,2,0,0,0,0,0,0,2,-0.46530664665262134,-0.984951210330346,1,0,3.0090384143796856
0,0,1,0,1.368109446030281,1,2,1,2,2,0,2,0,0,1,0,2,0.8044782900650546,1.5950248480832434,0,5,-0.5096066705964237
1,0,1,1,1.6125732136881425,0,1,0,2,2,2,2,2,2,2,1,1,5.9560521395953924e-05,1.0749310048497436,0,5,-0.5145593134656805
1,0,0,0,-0.26164900502213034,1,0,2,1,1,1,1,1,1,1,0,1,-1.495760391109374,-0.8056085057670704,0,2,-0.4071479772742305
1,0,1,1,1.2866215234776603,1,2,1,2,0,2,0,0,2,2,0,0,0.9507362408911745,1.5613622444960897,0,5,-0.5061330724131381
1,1,1,0,-0.506112772679992,1,0,1,0,2,0,0,0,0,0,1,2,0.29423748434211433,-0.36168567838313903,1,1,-0.3813229888983873
0,0,0,0,-1.1987601143772668,1,0,1,0,2,0,0,2,2,0,1,2,1.0072449946194475,-0.8717425067856067,1,0,0.5590950185900064
1,0,0,0,-0.42462485012737144,1,2,1,0,0,0,0,2,2,0,1,1,0.9922867951031402,-0.0788624538805856,1,1,-0.4007729238488912
1,0,1,0,-1.1580161531009565,1,0,1,0,0,2,2,0,0,0,1,3,0.525258565760644,-0.866558554070678,1,0,0.3528147063622451
1,0,1,0,1.2051336009250397,0,1,0,0,0,0,2,2,0,2,1,0,-0.8575438784135787,0.023890106741276295,0,5,-0.5038056792758283
0,0,0,0,-1.1172721918246462,1,0,2,1,1,1,1,1,1,0,1,3,-1.472492080750673,-0.9613476809474796,0,0,0.14483500345252506
1,0,1,0,1.082901717096109,1,2,1,0,0,0,0,0,2,1,0,2,0.6897987604400287,1.2359203108648462,1,4,-0.503280482127839
1,0,0,1,-1.1987601143772668,1,2,2,1,1,1,1,1,1,2,1,3,-1.2763734648701943,-0.9538695534140293,0,0,0.22233868569421605
0,0,1,0,1.6125732136881425,1,2,1,2,0,2,2,2,0,2,1,0,1.1102903690651231,2.087963602839819,0,5,-0.5135821787199929
1,0,1,1,1.0014137945434884,1,0,1,0,2,2,0,2,2,1,1,1,1.0886840808749008,1.4624038960740904,0,4,-0.5010907797285621
1,0,0,1,1.368109446030281,1,0,2,1,1,1,1,1,1,2,0,1,-1.4907743246039378,-0.44745252159863924,0,5,-0.5073413782789722
0,0,0,0,1.1236456783724194,0,1,0,0,2,0,0,2,2,0,1,2,-0.46530664665262134,0.3282873982872349,1,4,-0.5034528687356689
1,0,0,1,0.512486259227765,1,2,1,0,0,2,0,2,2,2,0,0,1.160151034119482,1.0372535953301774,0,3,-0.48620201749062636
0,0,0,0,-1.1987601143772668,0,1,0,0,0,0,0,2,0,0,1,1,-0.997153740565784,-0.9570902219092617,0,0,0.5385961298424768
0,0,0,0,-0.7098325790615434,1,0,1,2,0,2,2,2,2,0,0,2,1.3396494283151743,-0.30907407316992713,1,1,-0.32275981648398017
0,0,0,1,0.7569500268856267,0,1,0,2,0,2,2,2,2,1,0,0,-0.1545085011471169,0.35017029655621024,0,4,-0.4933686508452759
0,0,0,0,1.1236456783724194,1,2,0,2,0,2,2,0,0,1,0,2,-0.001602461647082585,0.7748132317152581,0,4,-0.5061832544524784
1,0,0,0,0.02355872391204165,1,2,0,0,2,0,0,0,0,0,1,0,-0.3373309396797665,-0.2726981666724066,0,2,-0.4450596253696955
1,0,0,0,-0.9135523854430948,1,0,1,2,2,2,2,2,2,0,1,2,1.5058516451630375,-0.5470726512182891,1,0,-0.1803974706082814
1,1,0,0,-0.26164900502213034,1,0,2,1,1,1,1,1,1,1,0,1,-1.5123806127941604,-0.7849168136538659,0,2,-0.4253694365836505
0,0,0,0,-1.076528230548336,1,0,1,0,0,2,0,0,2,0,0,2,0.6349520288802342,-0.787850710296783,1,0,0.04865685485920242
0,0,1,0,1.4088534073065913,1,2,1,2,0,2,2,2,2,1,1,2,1.5440781550380462,2.3066822886632976,0,5,-0.5106175497376382
0,0,1,1,0.6754621043330061,0,1,0,2,0,0,2,0,0,1,1,1,-0.9639132971962113,-0.2211674707486905,0,4,-0.49141326696943766
1,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,1,3,-1.4874502802669807,-0.9985177248821806,0,0,2.9062752845752575
0,1,0,0,-1.0357842692720256,1,0,1,0,0,2,0,2,0,0,1,2,0.6499102283965414,-0.7383935954590383,0,0,-0.06123247316445637
0,1,0,0,-0.22090504374582004,1,2,1,2,2,2,0,2,2,1,1,0,1.5191478225108668,0.2533737667132023,0,2,-0.4237202011232106
1,0,1,1,0.18653456901728277,1,0,1,0,0,0,0,2,2,1,0,1,0.8776072654781145,0.42541481872906806,0,3,-0.46227779179553935
0,0,1,1,1.24587756220135,1,2,1,2,2,2,0,2,0,0,1,2,1.1884054109836186,1.7347709776537665,1,5,-0.5056372346478535
1,0,1,1,-0.05792919864057891,1,2,1,2,0,2,2,0,0,0,0,2,0.8144504230759262,0.23810868042073163,0,2,-0.44934992181294237
1,0,1,1,0.7162060656093164,1,2,1,0,2,2,0,2,2,0,1,0,1.2980988741032085,1.2064710475694007,1,4,-0.4891785489025728
1,1,0,0,-0.01718523736426863,1,2,1,0,0,2,0,0,0,0,1,1,0.5418787874454303,0.14821673440654357,0,2,-0.4517934470915978
0,0,0,0,-1.2802480369298874,0,1,0,0,0,0,0,0,0,0,0,2,-1.336206262935425,-0.9965103219159743,1,0,2.9370428684975205
0,0,1,0,1.24587756220135,1,2,1,0,0,0,2,0,0,1,1,1,0.5452028317823878,1.1831763494121046,0,5,-0.504996727260688
1,0,0,0,-0.09867315991688919,1,2,1,2,2,0,0,0,2,0,1,1,0.9806526399237896,0.1748865166718572,0,2,-0.43639356771704246
1,0,1,0,1.5718292524118322,1,2,1,2,2,2,2,2,2,2,1,0,1.7052943053804734,2.6591469545319346,0,5,-0.5136779068411964
0,0,0,0,0.8384379494382472,1,2,1,0,2,2,0,2,2,2,0,2,1.354607627831482,1.4995739400087913,0,4,-0.4969025324123889
0,0,0,0,-0.8320644628904743,1,0,1,2,0,0,2,2,2,0,1,0,1.1335586794238242,-0.51281444455325,1,0,-0.24336290152138712
1,0,1,0,0.7162060656093164,1,2,1,2,2,0,0,0,2,0,1,1,0.9839766842607471,1.1610287386640687,0,4,-0.4946036483820894
0,0,0,0,-1.2395040756535771,1,0,2,1,1,1,1,1,1,0,0,3,-1.5057325241202457,-0.9952088188939283,0,0,1.9242933314922812
0,0,0,0,-0.9542963467194051,1,2,1,0,0,2,0,2,2,0,0,1,1.1136144134020802,-0.5999269095373061,1,0,-0.17712420558408457
1,0,0,0,-0.6283446565089229,1,0,1,2,0,0,0,2,2,0,0,2,0.9656944404074818,-0.29014713091712385,1,1,-0.35433921108322797
0,0,1,0,0.9606698332671781,1,0,1,2,2,2,0,2,2,1,1,1,1.3562696499999605,1.6700487765235508,0,4,-0.5011808449785514
1,0,1,1,1.4088534073065913,1,0,0,2,2,2,0,2,2,2,0,1,0.5501888982878235,1.3744311155330888,0,5,-0.509678958520467
1,1,0,0,-0.9542963467194051,1,2,1,0,0,2,0,2,2,0,1,2,1.1867433888151402,-0.6020887281162977,1,0,-0.1663420748989093
1,0,0,0,-1.1580161531009565,1,0,0,0,0,0,0,2,0,0,1,2,-0.2791601637830144,-0.9037506573786342,0,0,0.306820793124346
1,0,0,0,-0.5468567339563023,1,0,0,0,2,0,2,0,2,1,1,0,0.018341804374660826,-0.4638867546736258,0,1,-0.3714221270929648
0,0,0,1,-0.9950403079957154,1,0,2,1,1,1,1,1,1,0,0,3,-1.4907743246039378,-0.931964595771799,0,0,-0.1416753544489433
0,0,0,0,1.5718292524118322,1,2,1,0,2,2,2,2,2,2,1,2,1.5440781550380462,2.5151433659231937,0,5,-0.51381055518977
1,1,0,0,-0.9135523854430948,1,0,1,0,2,0,0,0,0,0,1,2,0.2676451296464558,-0.7035397857161138,1,0,-0.1796547653227581
0,1,0,0,-0.7098325790615434,1,2,1,0,2,0,0,2,0,0,0,1,0.8044782900650546,-0.4389817222687133,0,1,-0.3130369111008072
1,0,1,1,1.6125732136881425,1,2,1,2,0,2,0,2,2,1,1,0,1.3728898716847469,2.4552962862823366,0,5,-0.5153239916763876
1,0,0,0,-0.8320644628904743,1,0,2,1,1,1,1,1,1,1,0,1,-1.4874502802669807,-0.8895664803756593,0,0,-0.29196121961057253
1,0,1,1,1.6125732136881425,1,2,2,1,1,1,1,1,1,2,1,0,-1.3162619969136813,-0.21371140258849522,0,5,-0.5135603375309461
1,1,1,0,-1.2802480369298874,1,2,1,0,0,0,0,0,0,0,1,2,0.2909134400051568,-0.974914195499314,1,0,3.030505745553381
0,1,0,0,-0.38388088885106114,1,0,1,2,0,0,0,0,0,0,1,0,0.35240826023886646,-0.2822498752918284,0,1,-0.3975087223230536
1,0,0,0,1.6125732136881425,0,1,0,2,2,2,2,2,2,2,1,0,0.024989893048575452,1.1136231455390406,0,5,-0.5149032339227664
0,0,0,0,-0.26164900502213034,1,2,1,0,0,2,0,0,0,0,1,2,0.5285826100976015,-0.03983942259246332,0,2,-0.4305459019423893
0,0,0,0,-0.46536881140368175,1,0,1,0,2,2,2,2,2,1,1,3,1.3213671844619093,-0.019368324211808924,0,1,-0.39453027164266197
1,0,1,0,1.1236456783724194,1,2,2,1,1,1,1,1,1,1,0,0,-1.3511644624517327,-0.3429793298628859,0,4,-0.5061794839861377
1,0,0,0,-0.8320644628904743,1,0,2,1,1,1,1,1,1,0,0,3,-1.4741541029191516,-0.8947063143440779,0,0,-0.273886014613158
1,0,1,0,-0.6690886177852331,1,2,1,0,0,0,0,0,0,0,1,2,0.35240826023886646,-0.4826151625671338,0,1,-0.3337697984562985
0,0,1,0,1.24587756220135,1,2,0,2,2,0,0,2,2,1,1,1,0.49534216672802883,1.104225852532404,0,5,-0.5039112709564108
0,1,0,0,-0.42462485012737144,1,0,1,2,2,0,0,0,0,0,0,2,0.5618230534671742,-0.20400527835628843,0,1,-0.4011713174864374
0,0,1,1,-0.01718523736426863,1,0,0,2,2,2,2,0,2,0,0,0,0.38232465927148157,0.05331731066346705,0,2,-0.448979038834922
0,1,0,0,-1.1987601143772668,1,2,1,0,2,0,0,0,0,0,1,2,0.48537003371715715,-0.9168980438386234,1,0,0.8395986284734976
0,0,0,0,-0.791320501614164,1,0,1,0,2,2,0,0,0,0,1,2,0.5435408096139093,-0.5872207105424172,1,1,-0.2543849513012659
0,0,1,1,1.4495973685829016,1,2,1,0,2,0,2,2,2,2,1,1,1.2947748297662514,2.0983535676429312,0,5,-0.5108802161722296
0,0,1,1,-0.09867315991688919,1,0,1,0,0,2,0,0,2,1,0,2,0.7197151594726443,0.11239231224039853,0,2,-0.44050837334075416
0,0,0,0,-0.6690886177852331,1,0,1,0,2,0,0,0,0,0,0,0,0.3424361272279943,-0.47226931651053167,0,1,-0.3391293215510059
1,0,0,0,0.02355872391204165,1,0,1,0,2,0,2,0,0,2,0,0,0.525258565760644,0.1622685551699884,0,2,-0.4538349203250553
1,0,1,0,1.6125732136881425,1,0,2,1,1,1,1,1,1,2,0,1,-1.5123806127941604,-0.4317021290945582,0,5,-0.5107201098560111
0,1,0,0,-1.1580161531009565,1,2,1,0,0,0,0,0,2,0,1,2,0.6582203392389346,-0.8484919273748205,1,0,0.2891442463536622
0,0,0,0,-0.8320644628904743,0,1,0,2,0,0,2,0,0,1,1,3,-1.037042272609271,-0.8152484518795121,0,0,-0.2840489693599945
0,1,1,0,-1.1580161531009565,1,2,1,0,0,0,0,2,0,0,1,2,0.6133457406900117,-0.8714557349332916,0,0,0.4170100491837625
0,0,0,0,-1.076528230548336,1,2,1,2,0,0,0,0,0,0,1,2,0.4737358785378064,-0.8156675799713574,1,0,0.09685725626235954
0,0,1,0,1.3273654847539706,1,2,1,0,2,2,2,2,2,1,1,1,1.4377087362554137,2.133405911745151,0,5,-0.509278690475507
0,0,0,0,-0.7098325790615434,1,0,2,1,1,1,1,1,1,0,0,3,-1.4924363467724167,-0.8659850103660477,0,1,-0.3389918529794425
0,0,0,1,-0.3431369275747509,1,0,2,1,1,1,1,1,1,1,0,0,-1.4542098368974081,-0.7728503364833724,0,1,-0.4205444166776914
0,0,0,1,-0.791320501614164,0,1,0,0,2,0,0,0,0,0,0,2,-1.1517218022342968,-0.8387416843961036,0,1,-0.2778732621870309
1,0,0,0,-0.3431369275747509,1,0,1,0,0,0,0,0,2,0,1,1,0.5003282332334644,-0.12454741589172273,0,1,-0.4192387483820292
0,0,1,0,1.6125732136881425,0,1,0,2,2,2,2,2,2,2,0,0,0.023327870880096913,1.1631464384965504,0,5,-0.5160734465869652
0,0,1,1,0.8791819107145575,1,2,1,2,2,0,0,2,2,0,1,0,1.3064089849456015,1.483492656905885,0,4,-0.497401390622908
0,0,0,0,-1.1987601143772668,1,2,1,0,0,0,0,0,0,0,0,0,0.3191678168692938,-0.9121552785887951,1,0,0.6859329214447101
1,0,1,1,-1.1580161531009565,1,0,2,1,1,1,1,1,1,0,1,3,-1.472492080750673,-0.973127386265658,0,0,0.38581903624295594
0,1,1,1,-0.01718523736426863,1,2,1,0,0,2,0,2,0,0,1,3,0.8825933319835501,0.27055801847885946,0,2,-0.4496967486848083
1,1,0,0,0.10504664646466222,1,2,1,0,0,2,0,2,2,0,1,2,1.1385447459292597,0.49082086043018897,1,2,-0.4583214176230456
1,0,1,1,0.10504664646466222,1,0,2,1,1,1,1,1,1,2,0,0,-1.472492080750673,-0.672347831933522,0,2,-0.46633278013021867
1,1,0,0,-1.2395040756535771,1,0,0,0,0,0,0,0,0,0,0,3,-0.6597632403646212,-0.9697964209041505,1,0,1.3367118284911448
0,0,0,0,-0.9950403079957154,1,0,1,0,2,0,0,0,0,0,0,2,0.35905634891278065,-0.7710855866229712,0,0,-0.05114344324194365
1,0,0,0,-0.42462485012737144,1,0,0,2,0,0,2,0,0,0,0,3,-0.32237274016345874,-0.4544894616669891,0,1,-0.4044842520250329
0,0,0,0,-0.7098325790615434,1,0,0,2,0,2,2,0,0,0,0,2,-0.19439703319060395,-0.5859633262668813,0,1,-0.3399155166696445
1,0,0,0,-0.42462485012737144,1,2,1,0,0,0,0,2,2,0,1,2,1.0072449946194475,-0.05325152153151277,0,1,-0.404409982267841
1,0,1,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,0,0,1,-0.6680733512070144,-0.9876424538674582,1,0,2.9996485798757364
0,0,1,1,1.5718292524118322,1,2,2,1,1,1,1,1,1,2,0,0,-1.3079518860712882,-0.20733624371779583,0,5,-0.5134645588110842
1,0,0,0,-1.1580161531009565,1,0,0,2,0,2,0,0,0,0,0,2,-0.2675260086036639,-0.899206426488101,0,0,0.27553894435561765
1,0,0,0,-0.3023929662984406,1,2,0,2,2,2,2,0,2,0,0,0,0.5634850756356528,-0.11228240436193415,0,2,-0.4178183711790346
0,0,1,1,-0.01718523736426863,1,0,1,0,2,0,0,2,0,0,1,2,0.7080810042932936,0.1943208245095259,0,2,-0.4494322161604632
1,1,1,0,-1.0357842692720256,0,1,0,2,0,0,0,0,0,0,0,0,-1.1633559574136474,-0.9101037568760788,0,0,-0.07421911123242772
1,0,0,0,-0.6283446565089229,1,0,2,1,1,1,1,1,1,1,1,3,-1.472492080750673,-0.8459771588237487,0,1,-0.36092201560604364
1,1,1,0,-0.9950403079957154,1,0,0,2,0,0,0,2,0,0,0,0,-0.1295781686199374,-0.7638501121953261,0,0,-0.16324509184346803
0,1,0,0,0.9606698332671781,1,2,0,2,0,2,2,0,2,2,0,0,0.28094130699428504,0.7812986874522325,0,4,-0.49875691780505277
1,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,0,1,3,-0.6348329078374417,-0.9872012664023578,1,0,3.0013560023045796
1,1,0,0,-0.9950403079957154,1,0,1,2,0,0,2,2,2,0,0,1,1.1800953001412255,-0.6401411469811994,1,0,-0.12599994588072816
1,0,0,0,-1.0357842692720256,1,0,2,1,1,1,1,1,1,0,0,2,-1.5140426349626388,-0.9578181812266771,1,0,0.05454140946956811
1,0,0,1,-1.1987601143772668,1,0,2,1,1,1,1,1,1,0,0,3,-1.4608579255713225,-0.9806055137991081,0,0,0.6678081426595419
0,0,0,0,1.5718292524118322,1,0,0,2,2,2,2,2,0,2,0,1,0.4172271248095328,1.4412710164957856,0,5,-0.513803035044672
0,0,0,0,-1.2395040756535771,1,2,1,0,0,0,0,2,2,0,1,2,1.0371613936520632,-0.9302439646579077,1,0,1.4252992169821252
0,0,0,0,-1.2802480369298874,1,0,1,0,0,0,0,2,2,0,0,2,0.856000977287892,-0.9674140085926088,1,0,3.0395822157853716
1,0,1,0,0.6754621043330061,1,2,1,2,2,0,0,2,0,0,1,0,0.9656944404074818,1.0808208575088327,0,4,-0.4923398013799951
1,0,0,0,1.0421577558197987,1,0,0,0,2,2,2,2,0,2,0,0,0.17623391038013098,0.7789824532604559,0,4,-0.5015058213773558
1,1,1,0,0.4717422979514547,0,1,0,0,2,0,0,0,0,0,1,2,-1.1450737135603821,-0.4074809372605511,1,3,-0.48330115926965667
0,0,1,1,1.082901717096109,1,0,0,0,2,0,2,2,2,2,1,1,0.37069050409213133,0.9966643485409488,0,4,-0.5036634700136652
